id,title,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,year,title_year,budget,revenue,runtime,vote_average,popularity,vote_count
3383,Big Fella,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1937,"('Big Fella', '1937')",0,0,0.0,8.0,0.444746,1
3384,"Taking of Pelham One Two Three, The",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1974,"('Taking of Pelham One Two Three, The', '1974')",,,,,,
3385,Volunteers,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,"('Volunteers', '1985')",0,0,107.0,5.6,7.511384,39
3386,JFK,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1991,"('JFK', '1991')",40000000,205405498,189.0,7.5,13.813146,513
3387,Who's Harry Crumb?,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,"(""Who's Harry Crumb?"", '1989')",0,0,94.0,5.5,7.102963,77
3388,Harry and the Hendersons,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1987,"('Harry and the Hendersons', '1987')",,,,,,
3389,Let's Get Harry,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,"(""Let's Get Harry"", '1986')",0,0,102.0,4.7,0.500088,3
3390,Shanghai Surprise,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,"('Shanghai Surprise', '1986')",17000000,0,97.0,2.9,1.408849,15
3391,Who's That Girl?,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1987,"(""Who's That Girl?"", '1987')",,,,,,
3392,She-Devil,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,"('She-Devil', '1989')",0,0,99.0,5.4,4.282807,82
3393,Date with an Angel,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1987,"('Date with an Angel', '1987')",,,,,,
3394,Blind Date,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1987,"('Blind Date', '1987')",18000000,39321715,95.0,5.6,6.696292,115
3395,Nadine,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1987,"('Nadine', '1987')",12000000,5669831,83.0,5.5,7.569698,21
3396,"Muppet Movie, The",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1979,"('Muppet Movie, The', '1979')",,,,,,
3397,"Great Muppet Caper, The",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,"('Great Muppet Caper, The', '1981')",,,,,,
3398,"Muppets Take Manhattan, The",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1984,"('Muppets Take Manhattan, The', '1984')",,,,,,
3399,Sesame Street Presents Follow That Bird,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,"('Sesame Street Presents Follow That Bird', '1985')",,,,,,
3400,We're Back! A Dinosaur's Story,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,"(""We're Back! A Dinosaur's Story"", '1993')",0,9317021,72.0,5.8,13.58903,109
3401,Baby... Secret of the Lost Legend,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1985,"('Baby... Secret of the Lost Legend', '1985')",,,,,,
3402,Turtle Diary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1985,"('Turtle Diary', '1985')",0,0,97.0,8.3,0.794209,4
3403,Raise the Titanic,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1980,"('Raise the Titanic', '1980')",0,0,115.0,5.2,2.132843,21
3404,Titanic,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1953,"('Titanic', '1953')",1805000,4905000,98.0,6.2,12.90707,27
3405,"Night to Remember, A",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1958,"('Night to Remember, A', '1958')",,,,,,
3406,Captain Horatio Hornblower,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1951,"('Captain Horatio Hornblower', '1951')",,,,,,
3407,"Carriers Are Waiting, The (Les Convoyeurs Attendent)",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1999,"('Carriers Are Waiting, The (Les Convoyeurs Attendent)', '1999')",,,,,,
3408,Erin Brockovich,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2000,"('Erin Brockovich', '2000')",52000000,256271286,131.0,7.1,10.135446,730
3409,Final Destination,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2000,"('Final Destination', '2000')",23000000,53302314,98.0,6.4,14.961416,1416
3410,Soft Fruit,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1999,"('Soft Fruit', '1999')",0,0,101.0,0.0,0.086721,0
3411,Babymother,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1998,"('Babymother', '1998')",0,0,82.0,3.0,0.072567,1
3412,"Bear, The",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988,"('Bear, The', '1988')",,,,,,
3413,Impact,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1949,"('Impact', '1949')",,,,,,
3414,Love Is a Many-Splendored Thing,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1955,"('Love Is a Many-Splendored Thing', '1955')",0,0,102.0,5.8,1.553697,23
3415,"Mirror, The (Zerkalo)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1975,"('Mirror, The (Zerkalo)', '1975')",,,,,,
3416,"Trial, The (Le Proc�s)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1963,"('Trial, The (Le Proc�s)', '1963')",,,,,,
3417,"Crimson Pirate, The",1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1952,"('Crimson Pirate, The', '1952')",,,,,,
3418,Thelma & Louise,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1991,"('Thelma & Louise', '1991')",16000000,45361000,130.0,7.2,14.785388,766
3419,Something for Everyone,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1970,"('Something for Everyone', '1970')",,,,,,
3420,...And Justice for All,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1979,"('...And Justice for All', '1979')",0,33300000,119.0,7.1,6.291512,118
3421,Animal House,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1978,"('Animal House', '1978')",2700000,141000000,109.0,7.0,7.525382,420
3422,She's Gotta Have It,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1986,"(""She's Gotta Have It"", '1986')",0,0,84.0,6.2,7.056652,29
3423,School Daze,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1988,"('School Daze', '1988')",0,0,121.0,6.1,6.25967,27
3424,Do the Right Thing,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1989,"('Do the Right Thing', '1989')",6500000,37295445,120.0,7.6,10.465403,301
3425,Mo' Better Blues,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1990,"(""Mo' Better Blues"", '1990')",10000000,16153593,129.0,6.3,2.715137,48
3426,Jungle Fever,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1991,"('Jungle Fever', '1991')",14000000,32482682,132.0,6.0,7.701918,71
3427,Coogan's Bluff,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1968,"(""Coogan's Bluff"", '1968')",0,3110000,93.0,6.2,4.60692,80
3428,"Champ, The",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1979,"('Champ, The', '1979')",,,,,,
3429,Creature Comforts,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,"('Creature Comforts', '1990')",,,,,,
3430,Death Wish,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1974,"('Death Wish', '1974')",3000000,22000000,93.0,7.0,12.968011,165
3431,Death Wish II,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1982,"('Death Wish II', '1982')",,,,,,
3432,Death Wish 3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1985,"('Death Wish 3', '1985')",9000000,16945171,92.0,6.1,12.829904,68
3433,Death Wish 4: The Crackdown,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1987,"('Death Wish 4: The Crackdown', '1987')",0,0,99.0,5.6,4.566325,51
3434,Death Wish V: The Face of Death,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,"('Death Wish V: The Face of Death', '1994')",,,,,,
3435,Double Indemnity,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1944,"('Double Indemnity', '1944')",927262,2500000,107.0,8.0,6.49432,425
3436,Dying Young,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1991,"('Dying Young', '1991')",0,0,111.0,5.8,10.762636,87
3437,Cool as Ice,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1991,"('Cool as Ice', '1991')",6000000,1193062,91.0,4.7,2.329486,27
3438,Teenage Mutant Ninja Turtles,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1990,"('Teenage Mutant Ninja Turtles', '1990')",13500000,202000000,93.0,6.5,13.184585,486
3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1991,"('Teenage Mutant Ninja Turtles II: The Secret of the Ooze', '1991')",25000000,78000000,88.0,5.8,7.994266,290
3440,Teenage Mutant Ninja Turtles III,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1993,"('Teenage Mutant Ninja Turtles III', '1993')",21000000,42000000,96.0,5.1,8.13688,189
3441,Red Dawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1984,"('Red Dawn', '1984')",4200000,38376497,114.0,6.4,8.233168,217
3442,Band of the Hand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,"('Band of the Hand', '1986')",8700000,4865912,109.0,6.9,4.397712,14
3443,Born American,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1986,"('Born American', '1986')",0,0,97.0,3.6,0.286981,7
3444,Bloodsport,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988,"('Bloodsport', '1988')",,,,,,
3445,Eyes of Laura Mars,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1978,"('Eyes of Laura Mars', '1978')",7000000,20000000,104.0,5.7,3.705714,46
3446,Funny Bones,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,"('Funny Bones', '1995')",0,0,128.0,6.8,3.208265,12
3447,"Good Earth, The",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1937,"('Good Earth, The', '1937')",,,,,,
3448,"Good Morning, Vietnam",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1987,"('Good Morning, Vietnam', '1987')",13000000,123922370,121.0,7.1,9.023282,658
3449,"Good Mother, The",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1988,"('Good Mother, The', '1988')",,,,,,
3450,Grumpy Old Men,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,"('Grumpy Old Men', '1993')",0,0,103.0,6.5,7.529482,176
3451,Guess Who's Coming to Dinner,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1967,"(""Guess Who's Coming to Dinner"", '1967')",4000000,56666667,108.0,7.6,5.032469,174
3452,Romeo Must Die,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,"('Romeo Must Die', '2000')",25000000,91036760,115.0,6.0,8.369176,334
3453,Here on Earth,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2000,"('Here on Earth', '2000')",,,,,,
3454,Whatever It Takes,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,"('Whatever It Takes', '2000')",15000000,9902115,94.0,5.1,3.550711,38
3455,Buddy Boy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1999,"('Buddy Boy', '1999')",0,0,105.0,6.0,0.078239,1
3456,"Color of Paradise, The (Rang-e Khoda)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1999,"('Color of Paradise, The (Rang-e Khoda)', '1999')",,,,,,
3457,Waking the Dead,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1999,"('Waking the Dead', '1999')",,,,,,
3458,Blood and Sand (Sangre y Arena),0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1989,"('Blood and Sand (Sangre y Arena)', '1989')",,,,,,
3459,Gothic,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1986,"('Gothic', '1986')",,,,,,
3460,Hillbillys in a Haunted House,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1967,"('Hillbillys in a Haunted House', '1967')",0,0,86.0,1.5,0.287059,6
3461,Lord of the Flies,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1963,"('Lord of the Flies', '1963')",250000,0,92.0,6.6,7.597775,164
3462,Modern Times,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1936,"('Modern Times', '1936')",1,8500000,87.0,8.1,8.159556,881
3463,Last Resort,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,"('Last Resort', '1994')",,,,,,
3464,Solar Crisis,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1993,"('Solar Crisis', '1993')",,,,,,
3465,That's Life!,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1986,"(""That's Life!"", '1986')",0,0,102.0,4.7,1.390361,3
3466,Heart and Souls,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1993,"('Heart and Souls', '1993')",0,16589540,104.0,6.6,8.450231,84
3467,Hud,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1963,"('Hud', '1963')",2500000,10000000,112.0,7.4,4.526285,69
3468,"Hustler, The",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1961,"('Hustler, The', '1961')",,,,,,
3469,Inherit the Wind,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1960,"('Inherit the Wind', '1960')",0,0,128.0,7.6,6.302173,93
3470,Dersu Uzala,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1974,"('Dersu Uzala', '1974')",,,,,,
3471,Close Encounters of the Third Kind,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1977,"('Close Encounters of the Third Kind', '1977')",20000000,303788635,135.0,7.2,10.610446,1122
3472,Horror Hotel (a.k.a. The City of the Dead),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1960,"('Horror Hotel (a.k.a. The City of the Dead)', '1960')",,,,,,
3473,Jonah Who Will Be 25 in the Year 2000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1976,"('Jonah Who Will Be 25 in the Year 2000', '1976')",,,,,,
3474,Retroactive,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1997,"('Retroactive', '1997')",0,0,91.0,6.0,2.780487,39
3475,"Place in the Sun, A",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1951,"('Place in the Sun, A', '1951')",,,,,,
3476,Jacob's Ladder,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1990,"(""Jacob's Ladder"", '1990')",25000000,25965144,113.0,7.3,8.176863,376
3477,Empire Records,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,"('Empire Records', '1995')",0,0,90.0,6.6,7.188728,188
3478,"Bamba, La",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1987,"('Bamba, La', '1987')",,,,,,
3479,Ladyhawke,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1985,"('Ladyhawke', '1985')",20000000,18432000,121.0,6.8,8.157587,264
3480,Lucas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1986,"('Lucas', '1986')",6000000,8200000,108.0,6.4,4.57535,53
3481,High Fidelity,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,"('High Fidelity', '2000')",30000000,47126295,113.0,7.0,8.524956,636
3482,Price of Glory,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2000,"('Price of Glory', '2000')",10000000,0,118.0,3.4,0.52082,4
3483,"Road to El Dorado, The",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,"('Road to El Dorado, The', '2000')",,,,,,
3484,"Skulls, The",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2000,"('Skulls, The', '2000')",,,,,,
3485,Autopsy (Macchie Solari),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1975,"('Autopsy (Macchie Solari)', '1975')",,,,,,
3486,Devil Girl From Mars,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1954,"('Devil Girl From Mars', '1954')",,,,,,
3487,"Dorado, El",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1967,"('Dorado, El', '1967')",,,,,,
3488,"Hideous Sun Demon, The",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1959,"('Hideous Sun Demon, The', '1959')",,,,,,
3489,Hook,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1991,"('Hook', '1991')",70000000,300854823,144.0,6.7,14.508137,1563
3490,Horror Express,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1972,"('Horror Express', '1972')",300000,0,90.0,6.2,12.004189,63
3491,My Chauffeur,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,"('My Chauffeur', '1986')",0,0,97.0,6.2,0.185346,6
3492,"Son of the Sheik, The",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1926,"('Son of the Sheik, The', '1926')",,,,,,
3493,Torso (Corpi Presentano Tracce di Violenza Carnale),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1973,"('Torso (Corpi Presentano Tracce di Violenza Carnale)', '1973')",,,,,,
3494,True Grit,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1969,"('True Grit', '1969')",,,,,,
3495,Roadside Prophets,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1992,"('Roadside Prophets', '1992')",0,157645,96.0,6.8,3.190592,6
3496,Madame Sousatzka,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1988,"('Madame Sousatzka', '1988')",0,0,122.0,5.4,0.553293,7
3497,Max Dugan Returns,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1983,"('Max Dugan Returns', '1983')",0,0,98.0,6.3,1.737488,18
3498,Midnight Express,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1978,"('Midnight Express', '1978')",2300000,35000000,121.0,7.6,7.186048,309
3499,Misery,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1990,"('Misery', '1990')",,,,,,
3500,Mr. Saturday Night,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1992,"('Mr. Saturday Night', '1992')",43000000,13300000,119.0,5.2,0.987196,17
3501,Murphy's Romance,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1985,"(""Murphy's Romance"", '1985')",13000000,30867525,107.0,5.7,1.46034,14
3502,My Life,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,"('My Life', '1993')",0,27484464,114.0,6.2,3.987514,50
3503,Solaris (Solyaris),0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1972,"('Solaris (Solyaris)', '1972')",,,,,,
3504,Network,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1976,"('Network', '1976')",3800000,23689877,121.0,7.8,13.180457,391
3505,No Way Out,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1987,"('No Way Out', '1987')",15000000,35509515,114.0,6.9,11.457803,155
3506,North Dallas Forty,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1979,"('North Dallas Forty', '1979')",0,26079312,119.0,6.2,5.66966,12
3507,"Odd Couple, The",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1968,"('Odd Couple, The', '1968')",,,,,,
3508,"Outlaw Josey Wales, The",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1976,"('Outlaw Josey Wales, The', '1976')",,,,,,
3509,Black and White,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1999,"('Black and White', '1999')",10000000,5241315,98.0,4.6,1.191035,20
3510,Frequency,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2000,"('Frequency', '2000')",31000000,68106245,118.0,7.0,10.163266,473
3511,Ready to Rumble,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,"('Ready to Rumble', '2000')",24000000,12372410,107.0,4.7,3.69298,51
3512,Return to Me,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2000,"('Return to Me', '2000')",24000000,36609995,115.0,6.1,5.269733,68
3513,Rules of Engagement,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2000,"('Rules of Engagement', '2000')",60000000,71000000,128.0,6.0,10.278274,178
3514,Joe Gould's Secret,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2000,"(""Joe Gould's Secret"", '2000')",,,,,,
3515,Me Myself I,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,"('Me Myself I', '2000')",0,369975,104.0,5.9,0.727837,11
3516,"Bell, Book and Candle",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1958,"('Bell, Book and Candle', '1958')",0,0,106.0,6.4,6.441891,37
3517,"Bells, The",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1926,"('Bells, The', '1926')",,,,,,
3518,"End of Violence, The",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1997,"('End of Violence, The', '1997')",,,,,,
3519,Force 10 from Navarone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1978,"('Force 10 from Navarone', '1978')",5000000,7230000,118.0,6.4,5.05047,94
3520,How to Stuff a Wild Bikini,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1965,"('How to Stuff a Wild Bikini', '1965')",0,0,93.0,6.6,1.283731,10
3521,Mystery Train,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1989,"('Mystery Train', '1989')",2800000,0,113.0,7.0,4.814921,92
3522,Sacco and Vanzetti (Sacco e Vanzetti),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1971,"('Sacco and Vanzetti (Sacco e Vanzetti)', '1971')",,,,,,
3523,Taffin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1988,"('Taffin', '1988')",0,0,96.0,6.4,2.076455,8
3524,Arthur,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1981,"('Arthur', '1981')",7000000,95461682,97.0,6.5,14.911301,125
3525,Bachelor Party,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1984,"('Bachelor Party', '1984')",6000000,38435947,105.0,5.8,5.511756,156
3526,Parenthood,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1989,"('Parenthood', '1989')",,,,,,
3527,Predator,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1987,"('Predator', '1987')",18000000,98235548,107.0,7.3,18.495694,2129
3528,"Prince of Tides, The",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1991,"('Prince of Tides, The', '1991')",,,,,,
3529,"Postman Always Rings Twice, The",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1981,"('Postman Always Rings Twice, The', '1981')",,,,,,
3530,Smoking/No Smoking,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,"('Smoking/No Smoking', '1993')",,,,,,
3531,All the Vermeers in New York,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1990,"('All the Vermeers in New York', '1990')",0,0,87.0,0.0,4e-06,0
3532,Freedom for Us (� nous la libert� ),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1931,"('Freedom for Us (� nous la libert� )', '1931')",,,,,,
3533,"Actor's Revenge, An (Yukinojo Henge)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1963,"(""Actor's Revenge, An (Yukinojo Henge)"", '1963')",,,,,,
3534,28 Days,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,"('28 Days', '2000')",43000000,0,103.0,6.0,4.756669,210
3535,American Psycho,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2000,"('American Psycho', '2000')",7000000,34266564,102.0,7.3,13.686715,2128
3536,Keeping the Faith,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,"('Keeping the Faith', '2000')",30000000,37036004,127.0,5.9,6.045585,161
3537,Where the Money Is,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2000,"('Where the Money Is', '2000')",,,,,,
3538,East is East,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,"('East is East', '1999')",,,,,,
3539,"Filth and the Fury, The",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2000,"('Filth and the Fury, The', '2000')",,,,,,
3540,Passion of Mind,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1999,"('Passion of Mind', '1999')",,,,,,
3541,Third World Cop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,"('Third World Cop', '1999')",,,,,,
3542,Coming Apart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1969,"('Coming Apart', '1969')",0,0,110.0,6.0,0.186614,4
3543,Diner,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1982,"('Diner', '1982')",0,0,110.0,6.9,5.077092,84
3544,Shakes the Clown,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,"('Shakes the Clown', '1991')",1400000,0,87.0,5.5,2.714993,25
3545,Cabaret,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1972,"('Cabaret', '1972')",6000000,0,124.0,7.4,10.82887,210
3546,What Ever Happened to Baby Jane?,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1962,"('What Ever Happened to Baby Jane?', '1962')",980000,0,135.0,7.9,4.857003,210
3547,Prick Up Your Ears,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1987,"('Prick Up Your Ears', '1987')",0,0,111.0,6.1,3.328585,27
3548,Auntie Mame,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1958,"('Auntie Mame', '1958')",,,,,,
3549,Guys and Dolls,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1955,"('Guys and Dolls', '1955')",5500000,0,150.0,6.9,4.860664,55
3550,"Hunger, The",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1983,"('Hunger, The', '1983')",,,,,,
3551,Marathon Man,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1976,"('Marathon Man', '1976')",6500000,21709020,125.0,7.2,6.006812,227
3552,Caddyshack,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,"('Caddyshack', '1980')",6000000,39846344,98.0,6.7,10.451986,370
